Timestamp,Source_IP,Destination_IP,Port,Protocol,Packet_Size,Label
2025-12-06 12:47:21.479353,44.107.246.37,79.45.207.86,62396,ICMP,1051,Normal
2025-12-06 12:47:22.479353,27.67.29.134,147.66.218.245,443,TCP,339,SQLi
2025-12-06 12:47:23.479353,163.121.204.211,218.182.19.177,46210,TCP,961,Normal
2025-12-06 12:47:24.479353,163.70.155.173,122.251.87.183,19833,TCP,1366,Normal
2025-12-06 12:47:25.479353,17.153.98.119,4.14.229.129,34209,TCP,549,Normal
2025-12-06 12:47:26.479353,139.116.63.209,21.37.149.202,25001,UDP,1266,Normal
2025-12-06 12:47:27.479353,67.111.16.201,96.144.212.69,10,TCP,274,PortScan
2025-12-06 12:47:28.479353,6.106.11.166,79.135.244.227,32503,ICMP,1018,Normal
2025-12-06 12:47:29.479353,138.195.255.101,87.32.83.229,62171,TCP,1007,Normal
2025-12-06 12:47:30.479353,107.37.2.122,147.103.20.255,48268,ICMP,604,Normal
2025-12-06 12:47:31.479353,75.164.68.214,3.218.31.249,80,TCP,282,XSS
2025-12-06 12:47:32.479353,78.85.143.132,236.196.73.241,12621,UDP,376,Normal
2025-12-06 12:47:33.479353,36.46.122.104,200.129.59.70,8008,UDP,812,DoS
2025-12-06 12:47:34.479353,57.43.165.254,67.154.9.11,40521,UDP,825,Normal
2025-12-06 12:47:35.479353,64.68.149.212,209.175.146.97,45574,ICMP,492,Normal
2025-12-06 12:47:36.479353,209.221.157.179,15.175.201.149,443,TCP,247,XSS
2025-12-06 12:47:37.479353,82.86.71.201,93.31.190.64,9580,TCP,1122,Normal
2025-12-06 12:47:38.479353,77.26.78.164,248.182.116.6,10003,ICMP,1310,Normal
2025-12-06 12:47:39.479353,131.116.59.47,238.149.79.136,42870,ICMP,586,Normal
2025-12-06 12:47:40.479353,69.92.131.248,28.234.38.112,17439,UDP,130,Normal
2025-12-06 12:47:41.479353,241.239.76.100,243.8.225.102,19949,TCP,348,Normal
2025-12-06 12:47:42.479353,45.122.110.199,249.176.23.241,50882,TCP,1021,Normal
2025-12-06 12:47:43.479353,61.192.124.59,171.150.84.175,45368,ICMP,546,Normal
2025-12-06 12:47:44.479353,134.29.220.220,80.252.28.107,22830,UDP,817,Normal
2025-12-06 12:47:45.479353,174.40.89.50,81.138.149.85,58718,UDP,835,DoS
2025-12-06 12:47:46.479353,231.59.11.250,15.149.51.70,48417,UDP,416,Normal
2025-12-06 12:47:47.479353,208.175.167.139,205.166.180.196,443,TCP,559,XSS
2025-12-06 12:47:48.479353,85.249.47.20,217.47.131.175,22942,TCP,885,Normal
2025-12-06 12:47:49.479353,33.25.58.161,1.109.219.199,39916,ICMP,927,Normal
2025-12-06 12:47:50.479353,179.146.165.67,81.54.60.93,443,TCP,407,XSS
2025-12-06 12:47:51.479353,224.158.64.195,100.20.80.48,17712,TCP,857,Normal
2025-12-06 12:47:52.479353,65.41.70.41,53.2.51.185,60181,UDP,1211,DoS
2025-12-06 12:47:53.479353,212.41.171.135,31.114.240.156,80,TCP,152,SQLi
2025-12-06 12:47:54.479353,63.191.170.144,161.2.14.16,80,TCP,591,XSS
2025-12-06 12:47:55.479353,37.231.56.187,174.208.234.251,59523,UDP,769,Normal
2025-12-06 12:47:56.479353,199.238.221.171,158.154.145.199,45396,ICMP,253,Normal
2025-12-06 12:47:57.479353,145.47.103.226,110.53.150.38,48011,UDP,841,Normal
2025-12-06 12:47:58.479353,57.251.176.5,221.135.132.69,64855,TCP,1307,Normal
2025-12-06 12:47:59.479353,31.25.108.40,98.232.25.77,10386,ICMP,285,Normal
2025-12-06 12:48:00.479353,5.52.194.36,210.34.50.36,26423,TCP,1426,Normal
2025-12-06 12:48:01.479353,205.127.141.126,200.169.204.43,20305,UDP,688,Normal
2025-12-06 12:48:02.479353,186.39.76.85,231.75.250.47,49064,ICMP,541,Normal
2025-12-06 12:48:03.479353,66.151.107.242,53.77.13.228,34920,UDP,304,Normal
2025-12-06 12:48:04.479353,123.50.186.54,169.109.72.141,61634,UDP,1196,Normal
2025-12-06 12:48:05.479353,85.18.52.242,20.217.118.231,49027,TCP,1401,Normal
2025-12-06 12:48:06.479353,245.66.9.231,60.31.116.73,39709,ICMP,1012,Normal
2025-12-06 12:48:07.479353,83.134.91.97,76.175.44.9,32163,UDP,1157,Normal
2025-12-06 12:48:08.479353,116.131.244.234,229.10.24.13,63958,TCP,73,Normal
2025-12-06 12:48:09.479353,52.35.152.72,255.229.130.37,443,TCP,532,XSS
2025-12-06 12:48:10.479353,13.236.175.7,164.190.30.168,12687,UDP,1469,Normal
2025-12-06 12:48:11.479353,33.210.78.22,217.111.56.246,61787,TCP,744,Normal
2025-12-06 12:48:12.479353,189.229.110.161,86.141.194.119,24366,TCP,1396,Normal
2025-12-06 12:48:13.479353,124.167.205.5,179.34.75.164,46606,UDP,798,Normal
2025-12-06 12:48:14.479353,139.104.118.197,18.89.36.204,24246,UDP,1015,Normal
2025-12-06 12:48:15.479353,4.180.97.249,129.153.33.34,443,TCP,536,XSS
2025-12-06 12:48:16.479353,213.210.11.138,163.228.221.93,443,TCP,222,SQLi
2025-12-06 12:48:17.479353,197.25.191.234,128.184.37.75,9546,UDP,1295,Normal
2025-12-06 12:48:18.479353,68.165.44.33,10.44.115.64,15541,UDP,1468,Normal
2025-12-06 12:48:19.479353,50.109.168.213,30.137.144.7,62892,UDP,1204,Normal
2025-12-06 12:48:20.479353,58.55.59.78,41.136.190.154,46628,TCP,187,Normal
2025-12-06 12:48:21.479353,217.255.104.186,93.255.117.175,46492,UDP,1207,Normal
2025-12-06 12:48:22.479353,155.49.161.124,139.246.181.220,29647,ICMP,1409,Normal
2025-12-06 12:48:23.479353,220.3.175.113,94.175.194.11,6694,TCP,1444,Normal
2025-12-06 12:48:24.479353,146.61.79.216,89.112.235.212,2803,ICMP,728,Normal
2025-12-06 12:48:25.479353,210.198.95.67,218.47.232.71,47959,TCP,602,Normal
2025-12-06 12:48:26.479353,201.36.236.157,56.234.66.30,35,TCP,219,PortScan
2025-12-06 12:48:27.479353,61.248.71.116,94.227.27.45,46857,TCP,972,Normal
2025-12-06 12:48:28.479353,16.93.162.198,235.168.113.125,57851,TCP,98,Normal
2025-12-06 12:48:29.479353,52.86.114.31,47.171.92.219,36749,ICMP,320,Normal
2025-12-06 12:48:30.479353,215.167.21.145,151.227.213.163,7495,ICMP,877,Normal
2025-12-06 12:48:31.479353,36.127.166.49,239.68.156.230,63806,ICMP,1358,Normal
2025-12-06 12:48:32.479353,125.205.54.219,138.36.88.206,44553,UDP,557,Normal
2025-12-06 12:48:33.479353,210.54.243.120,43.30.171.41,29282,TCP,1307,Normal
2025-12-06 12:48:34.479353,161.245.238.145,123.111.22.130,7810,UDP,282,Normal
2025-12-06 12:48:35.479353,47.234.172.54,55.166.125.197,19258,UDP,67,Normal
2025-12-06 12:48:36.479353,205.72.79.171,196.148.5.150,27952,ICMP,1134,Normal
2025-12-06 12:48:37.479353,77.173.92.224,122.216.77.15,51602,TCP,1230,Normal
2025-12-06 12:48:38.479353,192.52.135.160,110.55.92.143,443,TCP,321,XSS
2025-12-06 12:48:39.479353,181.230.242.242,193.235.115.126,20719,TCP,1050,Normal
2025-12-06 12:48:40.479353,185.55.77.75,221.101.98.117,52944,ICMP,1421,Normal
2025-12-06 12:48:41.479353,228.21.236.244,89.115.126.69,3353,TCP,872,Normal
2025-12-06 12:48:42.479353,200.212.250.230,226.170.60.181,18843,TCP,1283,Normal
2025-12-06 12:48:43.479353,73.40.121.18,39.168.241.63,443,TCP,187,SQLi
2025-12-06 12:48:44.479353,207.14.211.207,170.68.48.182,12849,TCP,1123,Normal
2025-12-06 12:48:45.479353,113.4.132.61,40.12.252.215,60596,ICMP,1224,Normal
2025-12-06 12:48:46.479353,116.72.6.66,54.95.226.228,186,TCP,191,PortScan
2025-12-06 12:48:47.479353,93.45.192.35,224.249.226.54,59163,TCP,409,Normal
2025-12-06 12:48:48.479353,224.114.176.4,131.121.153.224,30680,ICMP,1230,Normal
2025-12-06 12:48:49.479353,114.108.34.240,101.59.47.27,28838,UDP,429,Normal
2025-12-06 12:48:50.479353,97.106.13.145,12.37.228.144,64347,UDP,613,Normal
2025-12-06 12:48:51.479353,15.14.12.72,118.7.142.7,15628,TCP,368,Normal
2025-12-06 12:48:52.479353,131.120.16.73,196.54.39.40,4608,TCP,603,Normal
2025-12-06 12:48:53.479353,130.91.78.54,22.37.162.65,63901,TCP,1054,Normal
2025-12-06 12:48:54.479353,98.138.72.69,178.165.9.108,3334,TCP,1123,Normal
2025-12-06 12:48:55.479353,20.82.106.175,138.203.34.242,34648,TCP,672,Normal
2025-12-06 12:48:56.479353,207.132.185.65,228.254.64.141,46166,UDP,1479,Normal
2025-12-06 12:48:57.479353,77.63.190.67,139.9.172.86,13924,UDP,1137,DoS
2025-12-06 12:48:58.479353,17.77.43.75,200.185.172.23,6341,ICMP,173,Normal
2025-12-06 12:48:59.479353,97.51.243.53,2.98.120.35,28601,TCP,135,Normal
2025-12-06 12:49:00.479353,198.52.14.53,145.109.202.123,6447,ICMP,650,Normal
2025-12-06 12:49:01.479353,31.23.122.179,136.48.177.15,49933,TCP,503,Normal
2025-12-06 12:49:02.479353,117.120.249.153,48.245.183.31,51416,ICMP,891,Normal
2025-12-06 12:49:03.479353,76.173.85.69,126.9.56.197,105,TCP,194,PortScan
2025-12-06 12:49:04.479353,201.9.246.116,208.35.55.69,50991,ICMP,1487,Normal
2025-12-06 12:49:05.479353,253.18.169.194,102.146.81.42,44218,UDP,214,Normal
2025-12-06 12:49:06.479353,185.156.75.153,45.60.90.45,12076,ICMP,1196,Normal
2025-12-06 12:49:07.479353,195.199.154.156,233.244.220.31,24088,TCP,921,Normal
2025-12-06 12:49:08.479353,39.67.186.219,110.82.199.192,38863,UDP,480,Normal
2025-12-06 12:49:09.479353,203.141.19.255,203.8.143.67,24017,UDP,1072,DoS
2025-12-06 12:49:10.479353,41.96.117.128,78.2.46.16,48600,ICMP,163,Normal
2025-12-06 12:49:11.479353,172.204.127.116,153.145.1.235,146,TCP,193,PortScan
2025-12-06 12:49:12.479353,18.108.95.45,138.153.180.158,1899,UDP,67,Normal
2025-12-06 12:49:13.479353,126.203.38.45,90.69.128.114,443,TCP,196,SQLi
2025-12-06 12:49:14.479353,142.13.255.104,3.253.187.158,443,TCP,571,XSS
2025-12-06 12:49:15.479353,220.13.251.115,150.34.166.54,55128,UDP,191,Normal
2025-12-06 12:49:16.479353,171.188.12.25,114.103.44.62,17200,UDP,351,Normal
2025-12-06 12:49:17.479353,45.40.74.218,116.101.229.174,120,TCP,179,PortScan
2025-12-06 12:49:18.479353,67.69.196.178,96.173.162.133,50237,ICMP,1397,Normal
2025-12-06 12:49:19.479353,101.56.7.239,37.67.72.167,65264,TCP,148,Normal
2025-12-06 12:49:20.479353,1.127.184.68,77.255.29.178,51914,UDP,1155,Normal
2025-12-06 12:49:21.479353,191.64.160.125,68.196.119.164,33992,TCP,1311,Normal
2025-12-06 12:49:22.479353,86.170.98.127,153.101.210.3,43,TCP,227,PortScan
2025-12-06 12:49:23.479353,95.241.174.130,192.175.199.101,56137,ICMP,1212,Normal
2025-12-06 12:49:24.479353,120.213.72.20,222.217.85.196,51571,UDP,1064,Normal
2025-12-06 12:49:25.479353,161.9.40.8,148.159.127.196,51764,UDP,1052,DoS
2025-12-06 12:49:26.479353,195.21.58.175,203.141.152.123,5577,UDP,594,Normal
2025-12-06 12:49:27.479353,115.110.174.65,47.216.68.194,58938,TCP,598,Normal
2025-12-06 12:49:28.479353,113.147.122.99,10.161.7.81,53951,UDP,675,Normal
2025-12-06 12:49:29.479353,163.85.156.163,44.222.52.202,24486,UDP,523,Normal
2025-12-06 12:49:30.479353,200.148.182.116,159.158.90.217,28604,ICMP,1433,Normal
2025-12-06 12:49:31.479353,182.72.45.90,127.254.152.10,7758,UDP,934,Normal
2025-12-06 12:49:32.479353,155.58.208.211,213.66.52.66,28045,TCP,1231,Normal
2025-12-06 12:49:33.479353,109.178.56.200,236.68.121.157,18644,TCP,155,Normal
2025-12-06 12:49:34.479353,225.128.231.237,1.163.107.9,26453,UDP,1009,Normal
2025-12-06 12:49:35.479353,171.245.148.55,150.204.196.138,61734,TCP,87,Normal
2025-12-06 12:49:36.479353,216.87.231.224,15.178.252.34,19672,ICMP,1164,Normal
2025-12-06 12:49:37.479353,121.93.199.36,204.225.216.113,58901,TCP,605,Normal
2025-12-06 12:49:38.479353,135.32.87.19,45.42.240.40,57220,TCP,854,Normal
2025-12-06 12:49:39.479353,219.89.227.19,227.136.225.94,80,TCP,230,SQLi
2025-12-06 12:49:40.479353,87.209.131.35,241.252.228.238,2,TCP,114,PortScan
2025-12-06 12:49:41.479353,211.220.38.107,186.9.43.160,10621,UDP,1493,Normal
2025-12-06 12:49:42.479353,60.16.207.150,196.31.51.221,57242,UDP,230,Normal
2025-12-06 12:49:43.479353,38.94.109.221,74.51.229.112,32011,ICMP,1432,Normal
2025-12-06 12:49:44.479353,61.212.127.33,24.241.141.145,10798,ICMP,768,Normal
2025-12-06 12:49:45.479353,212.2.163.74,239.163.194.54,55308,ICMP,130,Normal
2025-12-06 12:49:46.479353,72.240.33.144,106.152.29.50,51888,ICMP,1253,Normal
2025-12-06 12:49:47.479353,141.120.94.216,22.230.115.71,25646,ICMP,1484,Normal
2025-12-06 12:49:48.479353,252.35.163.178,31.155.215.206,50446,ICMP,1160,Normal
2025-12-06 12:49:49.479353,241.62.204.112,202.116.122.231,38683,UDP,656,Normal
2025-12-06 12:49:50.479353,208.99.247.5,23.2.45.6,32905,TCP,1078,Normal
2025-12-06 12:49:51.479353,232.7.32.213,178.118.110.101,32067,ICMP,857,Normal
2025-12-06 12:49:52.479353,119.89.45.92,18.228.213.105,127,TCP,115,PortScan
2025-12-06 12:49:53.479353,119.208.15.234,71.168.125.182,43183,ICMP,884,Normal
2025-12-06 12:49:54.479353,93.12.13.97,229.230.98.164,6369,ICMP,708,Normal
2025-12-06 12:49:55.479353,45.63.26.19,10.29.195.232,11896,UDP,167,Normal
2025-12-06 12:49:56.479353,219.142.117.130,192.232.230.243,51238,TCP,583,Normal
2025-12-06 12:49:57.479353,134.125.112.68,189.78.131.91,65285,UDP,1046,DoS
2025-12-06 12:49:58.479353,34.219.254.133,181.34.62.19,7217,TCP,718,Normal
2025-12-06 12:49:59.479353,124.85.197.70,75.191.89.241,80,TCP,283,SQLi
2025-12-06 12:50:00.479353,1.139.164.118,106.165.152.173,22030,ICMP,766,Normal
2025-12-06 12:50:01.479353,99.51.150.252,186.202.15.43,19517,TCP,645,Normal
2025-12-06 12:50:02.479353,98.241.159.180,204.196.146.131,57866,UDP,737,Normal
2025-12-06 12:50:03.479353,75.105.196.195,194.156.137.202,56007,UDP,766,Normal
2025-12-06 12:50:04.479353,97.195.98.185,35.69.199.46,8234,ICMP,1174,Normal
2025-12-06 12:50:05.479353,30.170.134.216,192.97.30.182,58385,TCP,1141,Normal
2025-12-06 12:50:06.479353,106.102.75.99,58.218.70.229,55801,TCP,1128,Normal
2025-12-06 12:50:07.479353,30.158.226.47,82.243.49.240,54292,ICMP,329,Normal
2025-12-06 12:50:08.479353,247.128.250.161,75.230.35.238,58944,TCP,1435,Normal
2025-12-06 12:50:09.479353,176.15.198.54,197.127.123.196,53066,UDP,1127,DoS
2025-12-06 12:50:10.479353,248.23.48.112,42.16.210.161,716,TCP,1400,Normal
2025-12-06 12:50:11.479353,49.107.118.76,199.16.110.96,29607,UDP,843,Normal
2025-12-06 12:50:12.479353,67.22.135.122,238.75.92.210,14870,UDP,171,Normal
2025-12-06 12:50:13.479353,134.178.159.218,32.136.207.254,4,TCP,147,PortScan
2025-12-06 12:50:14.479353,117.104.37.121,20.84.142.176,18188,TCP,738,Normal
2025-12-06 12:50:15.479353,242.6.208.35,149.211.165.195,22010,UDP,975,Normal
2025-12-06 12:50:16.479353,55.64.118.195,77.211.239.73,12942,TCP,1129,Normal
2025-12-06 12:50:17.479353,127.240.114.19,62.95.238.227,31,TCP,82,PortScan
2025-12-06 12:50:18.479353,147.22.153.65,78.144.132.79,17946,ICMP,530,Normal
2025-12-06 12:50:19.479353,23.221.145.184,141.24.232.123,61362,UDP,800,DoS
2025-12-06 12:50:20.479353,248.60.156.207,54.23.12.4,11417,UDP,580,Normal
2025-12-06 12:50:21.479353,42.137.166.137,88.133.240.131,60374,ICMP,512,Normal
2025-12-06 12:50:22.479353,124.26.9.60,130.48.149.111,25864,ICMP,416,Normal
2025-12-06 12:50:23.479353,49.4.23.85,254.246.80.190,23118,TCP,732,Normal
2025-12-06 12:50:24.479353,91.185.195.62,112.142.189.118,47024,ICMP,769,Normal
2025-12-06 12:50:25.479353,60.18.1.44,251.49.118.140,62605,ICMP,1432,Normal
2025-12-06 12:50:26.479353,133.48.66.240,4.194.115.78,60588,ICMP,193,Normal
2025-12-06 12:50:27.479353,187.207.158.136,65.30.45.201,27621,TCP,164,Normal
2025-12-06 12:50:28.479353,143.132.127.39,36.179.28.223,16238,ICMP,290,Normal
2025-12-06 12:50:29.479353,209.48.155.132,56.96.195.147,21974,TCP,912,Normal
2025-12-06 12:50:30.479353,201.103.184.105,251.238.64.36,57267,ICMP,494,Normal
2025-12-06 12:50:31.479353,231.250.30.170,233.21.13.98,52076,UDP,360,Normal
2025-12-06 12:50:32.479353,236.244.166.3,179.63.148.187,36196,TCP,1124,Normal
2025-12-06 12:50:33.479353,255.84.245.1,89.124.209.203,80,TCP,315,XSS
2025-12-06 12:50:34.479353,55.168.51.160,60.161.255.102,15888,ICMP,731,Normal
2025-12-06 12:50:35.479353,59.235.192.229,4.57.209.89,60233,TCP,1346,Normal
2025-12-06 12:50:36.479353,6.163.78.167,225.207.243.242,56065,ICMP,655,Normal
2025-12-06 12:50:37.479353,83.198.135.12,8.106.100.172,47890,ICMP,695,Normal
2025-12-06 12:50:38.479353,7.206.91.249,186.75.129.198,45476,TCP,1196,Normal
2025-12-06 12:50:39.479353,200.163.248.205,129.1.154.51,54348,ICMP,962,Normal
2025-12-06 12:50:40.479353,192.108.206.8,24.97.137.131,39963,UDP,1331,Normal
2025-12-06 12:50:41.479353,28.112.124.66,135.173.186.39,18676,ICMP,237,Normal
2025-12-06 12:50:42.479353,161.46.208.35,134.222.40.49,42674,UDP,422,Normal
2025-12-06 12:50:43.479353,240.232.63.117,140.38.195.182,46608,ICMP,944,Normal
2025-12-06 12:50:44.479353,231.101.120.107,54.96.68.154,52005,UDP,1307,Normal
2025-12-06 12:50:45.479353,31.250.186.5,124.168.4.36,20195,ICMP,1123,Normal
2025-12-06 12:50:46.479353,131.196.132.96,153.98.77.245,18941,ICMP,180,Normal
2025-12-06 12:50:47.479353,119.173.235.239,53.2.88.201,44251,UDP,688,Normal
2025-12-06 12:50:48.479353,202.190.140.135,19.184.39.25,20250,UDP,642,Normal
2025-12-06 12:50:49.479353,66.44.116.122,56.78.32.234,55287,TCP,529,Normal
2025-12-06 12:50:50.479353,108.158.15.216,105.98.122.178,26937,TCP,340,Normal
2025-12-06 12:50:51.479353,108.192.204.215,152.218.95.29,64613,ICMP,1280,Normal
2025-12-06 12:50:52.479353,243.47.113.14,108.92.18.114,3996,UDP,656,Normal
2025-12-06 12:50:53.479353,74.174.219.166,218.29.86.42,49533,UDP,447,Normal
2025-12-06 12:50:54.479353,251.15.62.108,104.240.36.200,64857,TCP,188,Normal
2025-12-06 12:50:55.479353,199.212.67.23,5.99.227.93,11988,UDP,1061,Normal
2025-12-06 12:50:56.479353,152.156.89.117,129.249.95.157,16178,ICMP,395,Normal
2025-12-06 12:50:57.479353,181.71.10.207,100.111.244.76,881,ICMP,953,Normal
2025-12-06 12:50:58.479353,127.251.210.83,67.20.153.42,53989,TCP,1315,Normal
2025-12-06 12:50:59.479353,123.185.105.203,96.30.212.154,63702,ICMP,1218,Normal
2025-12-06 12:51:00.479353,88.212.171.50,108.241.137.16,932,UDP,371,Normal
2025-12-06 12:51:01.479353,222.23.247.232,247.71.246.67,37582,UDP,235,Normal
2025-12-06 12:51:02.479353,58.235.160.172,121.3.176.81,6444,ICMP,419,Normal
2025-12-06 12:51:03.479353,126.254.230.138,161.106.229.169,21609,TCP,1053,Normal
2025-12-06 12:51:04.479353,32.161.51.13,254.127.139.130,50390,UDP,827,Normal
2025-12-06 12:51:05.479353,211.48.144.179,139.26.50.127,25753,UDP,1175,Normal
2025-12-06 12:51:06.479353,182.182.53.175,5.135.196.153,61250,UDP,816,Normal
2025-12-06 12:51:07.479353,134.50.42.179,131.212.175.164,8757,TCP,875,Normal
2025-12-06 12:51:08.479353,69.32.255.153,176.41.189.76,2,TCP,142,PortScan
2025-12-06 12:51:09.479353,98.129.219.254,123.18.133.226,64557,UDP,877,Normal
2025-12-06 12:51:10.479353,114.80.221.77,255.29.222.32,47692,UDP,961,Normal
2025-12-06 12:51:11.479353,111.225.100.202,81.123.77.181,53862,ICMP,331,Normal
2025-12-06 12:51:12.479353,231.101.171.224,12.233.132.164,443,TCP,214,SQLi
2025-12-06 12:51:13.479353,204.170.35.173,154.251.245.187,42456,TCP,703,Normal
2025-12-06 12:51:14.479353,35.61.15.110,54.216.191.142,43460,ICMP,139,Normal
2025-12-06 12:51:15.479353,88.146.86.216,18.27.138.123,11945,TCP,575,Normal
2025-12-06 12:51:16.479353,54.50.24.159,120.232.29.82,45558,ICMP,917,Normal
2025-12-06 12:51:17.479353,248.222.240.192,164.18.58.6,21589,TCP,587,Normal
2025-12-06 12:51:18.479353,34.20.64.216,65.203.153.109,15363,ICMP,594,Normal
2025-12-06 12:51:19.479353,246.140.64.146,152.108.14.96,45671,UDP,1349,DoS
2025-12-06 12:51:20.479353,245.40.251.241,127.229.157.225,48442,ICMP,476,Normal
2025-12-06 12:51:21.479353,232.2.96.22,18.214.4.48,44380,TCP,1262,Normal
2025-12-06 12:51:22.479353,109.224.169.220,101.200.118.17,63972,UDP,384,Normal
2025-12-06 12:51:23.479353,63.207.104.209,75.46.44.245,443,TCP,578,XSS
2025-12-06 12:51:24.479353,213.69.4.254,201.65.193.203,53341,TCP,1271,Normal
2025-12-06 12:51:25.479353,38.147.195.85,201.92.20.133,13131,TCP,1308,Normal
2025-12-06 12:51:26.479353,143.200.124.15,182.118.70.242,30032,ICMP,1100,Normal
2025-12-06 12:51:27.479353,43.186.10.3,25.212.251.142,2093,ICMP,862,Normal
2025-12-06 12:51:28.479353,184.39.131.148,43.203.139.210,13681,UDP,864,DoS
2025-12-06 12:51:29.479353,124.95.61.156,121.175.8.8,57324,UDP,297,Normal
2025-12-06 12:51:30.479353,188.203.180.231,248.179.158.120,13745,UDP,759,Normal
2025-12-06 12:51:31.479353,186.80.113.20,42.54.21.252,14975,ICMP,1430,Normal
2025-12-06 12:51:32.479353,245.78.218.141,182.79.23.59,750,UDP,893,Normal
2025-12-06 12:51:33.479353,26.35.177.106,102.32.176.53,20066,ICMP,757,Normal
2025-12-06 12:51:34.479353,185.83.223.24,133.29.187.171,443,TCP,366,SQLi
2025-12-06 12:51:35.479353,1.79.204.207,128.62.109.200,15177,UDP,663,Normal
2025-12-06 12:51:36.479353,159.96.142.171,77.151.13.210,17346,UDP,1107,Normal
2025-12-06 12:51:37.479353,72.241.197.6,246.203.108.113,7425,ICMP,1303,Normal
2025-12-06 12:51:38.479353,192.205.146.195,138.83.210.100,25766,ICMP,165,Normal
2025-12-06 12:51:39.479353,127.97.183.90,223.210.23.165,21431,TCP,884,Normal
2025-12-06 12:51:40.479353,99.26.164.2,25.24.5.131,43334,TCP,1024,Normal
2025-12-06 12:51:41.479353,73.69.61.158,99.206.99.204,36689,ICMP,496,Normal
2025-12-06 12:51:42.479353,201.39.49.40,122.233.120.86,4155,UDP,440,Normal
2025-12-06 12:51:43.479353,108.170.168.1,85.70.36.236,34747,UDP,666,Normal
2025-12-06 12:51:44.479353,81.248.206.142,115.52.221.119,43406,ICMP,170,Normal
2025-12-06 12:51:45.479353,119.62.196.51,215.133.121.37,58361,UDP,122,Normal
2025-12-06 12:51:46.479353,96.124.191.149,193.28.152.53,23492,ICMP,959,Normal
2025-12-06 12:51:47.479353,237.222.86.58,82.54.73.243,80,TCP,600,XSS
2025-12-06 12:51:48.479353,47.188.243.172,175.163.194.100,7920,TCP,278,Normal
2025-12-06 12:51:49.479353,128.200.200.199,142.204.17.160,28590,UDP,1074,Normal
2025-12-06 12:51:50.479353,196.179.69.203,211.236.208.108,5497,ICMP,754,Normal
2025-12-06 12:51:51.479353,156.17.87.93,81.63.98.88,52887,TCP,758,Normal
2025-12-06 12:51:52.479353,57.197.248.40,4.99.148.199,171,TCP,202,PortScan
2025-12-06 12:51:53.479353,23.234.139.181,207.95.164.232,49536,ICMP,638,Normal
2025-12-06 12:51:54.479353,128.93.31.248,91.22.160.81,25802,ICMP,220,Normal
2025-12-06 12:51:55.479353,39.202.19.241,231.153.177.226,60334,ICMP,976,Normal
2025-12-06 12:51:56.479353,50.52.122.167,65.175.133.114,3659,UDP,685,Normal
2025-12-06 12:51:57.479353,169.100.33.79,126.132.168.171,48076,ICMP,201,Normal
2025-12-06 12:51:58.479353,195.126.111.46,82.250.242.158,15031,UDP,1176,DoS
2025-12-06 12:51:59.479353,232.143.124.225,110.123.145.73,43551,ICMP,1474,Normal
2025-12-06 12:52:00.479353,77.25.243.153,98.185.108.157,9042,UDP,1499,DoS
2025-12-06 12:52:01.479353,96.30.218.70,26.89.153.5,14832,ICMP,1311,Normal
2025-12-06 12:52:02.479353,17.132.59.213,81.185.134.174,61093,UDP,1307,DoS
2025-12-06 12:52:03.479353,182.12.181.98,77.5.33.177,49694,TCP,1275,Normal
2025-12-06 12:52:04.479353,84.187.27.41,52.90.79.106,80,TCP,260,SQLi
2025-12-06 12:52:05.479353,197.149.221.57,251.224.230.45,443,TCP,425,XSS
2025-12-06 12:52:06.479353,11.68.39.165,55.168.139.21,27550,ICMP,600,Normal
2025-12-06 12:52:07.479353,88.131.238.92,86.139.15.215,7633,TCP,845,Normal
2025-12-06 12:52:08.479353,85.94.31.49,37.85.81.57,25569,UDP,812,Normal
2025-12-06 12:52:09.479353,214.128.245.123,254.54.50.90,53450,TCP,1076,Normal
2025-12-06 12:52:10.479353,248.100.140.231,162.150.211.147,2743,UDP,476,Normal
2025-12-06 12:52:11.479353,251.146.93.141,193.248.171.189,8149,ICMP,316,Normal
2025-12-06 12:52:12.479353,234.201.49.108,152.121.244.189,45253,ICMP,321,Normal
2025-12-06 12:52:13.479353,228.47.52.82,135.110.76.126,49658,TCP,877,Normal
2025-12-06 12:52:14.479353,94.58.221.74,151.7.28.113,18602,TCP,91,Normal
2025-12-06 12:52:15.479353,104.94.144.3,43.4.132.167,47620,UDP,1400,Normal
2025-12-06 12:52:16.479353,16.119.20.242,196.255.47.35,27755,UDP,1394,Normal
2025-12-06 12:52:17.479353,38.51.97.183,150.164.24.216,26308,UDP,848,DoS
2025-12-06 12:52:18.479353,230.54.119.94,168.109.253.9,17917,ICMP,88,Normal
2025-12-06 12:52:19.479353,38.241.110.160,79.186.208.211,28162,UDP,936,Normal
2025-12-06 12:52:20.479353,118.58.48.146,80.192.233.89,28966,UDP,417,Normal
2025-12-06 12:52:21.479353,95.156.149.142,145.213.178.22,49907,UDP,886,DoS
2025-12-06 12:52:22.479353,26.27.147.188,130.149.248.5,53941,UDP,947,DoS
2025-12-06 12:52:23.479353,20.141.120.190,114.87.161.245,45924,UDP,1071,DoS
2025-12-06 12:52:24.479353,120.10.195.136,52.236.73.106,32476,TCP,74,Normal
2025-12-06 12:52:25.479353,82.103.133.203,125.165.251.148,15007,ICMP,1000,Normal
2025-12-06 12:52:26.479353,145.95.222.246,234.129.127.211,57335,UDP,1334,Normal
